name,count,amount,state,year,quarter,source,category,country,date,avg_transaction_value,growth
kannur district,92260,112128543.0761299,Kerala,2018,1,map,transaction,india,2018-Q1,1215.3538161297408,-0.22681103549998327
kottayam district,102446,132788590.21251318,Kerala,2018,1,map,transaction,india,2018-Q1,1296.181307347414,0.11040537611099066
ernakulam district,390006,630357709.4293847,Kerala,2018,1,map,transaction,india,2018-Q1,1616.2769532504235,2.8069421939363175
idukki district,42527,53257161.57039655,Kerala,2018,1,map,transaction,india,2018-Q1,1252.3140962305488,-0.8909580878242899
thiruvananthapuram district,241695,447463532.2875792,Kerala,2018,2,map,transaction,india,2018-Q2,1851.356181499738,4.683330589978132
kasaragod district,50723,79264188.98089561,Kerala,2018,2,map,transaction,india,2018-Q2,1562.6873209568757,-0.7901363288442045
malappuram district,268993,394434596.3828991,Kerala,2018,2,map,transaction,india,2018-Q2,1466.3377722948148,4.303176073970389
pathanamthitta district,50523,75627575.41254863,Kerala,2018,2,map,transaction,india,2018-Q2,1496.8939970419142,-0.8121772685534567
wayanad district,43621,75694975.62729506,Kerala,2018,2,map,transaction,india,2018-Q2,1735.2874905961592,-0.13661104843338678
alappuzha district,101141,157158524.65667993,Kerala,2018,2,map,transaction,india,2018-Q2,1553.8557524315552,1.3186309346415719
kozhikode district,262368,432276266.4294082,Kerala,2018,2,map,transaction,india,2018-Q2,1647.5952342869869,1.5940815297456026
kollam district,107011,158093455.3837409,Kerala,2018,2,map,transaction,india,2018-Q2,1477.3570509923363,-0.5921339492621052
thrissur district,194698,323326151.5548469,Kerala,2018,2,map,transaction,india,2018-Q2,1660.6547142489746,0.8194204334133874
palakkad district,148865,247495543.9461293,Kerala,2018,2,map,transaction,india,2018-Q2,1662.550256582335,-0.23540560252288156
kannur district,123543,190249058.5368228,Kerala,2018,2,map,transaction,india,2018-Q2,1539.9420326268812,-0.170100426560978
kottayam district,132766,219583423.4232789,Kerala,2018,2,map,transaction,india,2018-Q2,1653.9130758121726,0.07465416899379163
ernakulam district,521535,992297917.661976,Kerala,2018,2,map,transaction,india,2018-Q2,1902.648753510265,2.928227106337466
idukki district,60683,93958133.15853149,Kerala,2018,2,map,transaction,india,2018-Q2,1548.3435749473738,-0.8836453929266492
thiruvananthapuram district,341861,663088952.7638565,Kerala,2018,3,map,transaction,india,2018-Q3,1939.6449222457563,4.633554702305423
kasaragod district,69573,121876096.15716684,Kerala,2018,3,map,transaction,india,2018-Q3,1751.7729026657876,-0.7964874612781219
malappuram district,323771,521343702.7156196,Kerala,2018,3,map,transaction,india,2018-Q3,1610.2235923403257,3.653687493711641
pathanamthitta district,66341,108400526.62835038,Kerala,2018,3,map,transaction,india,2018-Q3,1633.9899402835408,-0.7950990051610551
wayanad district,52579,96212039.37300894,Kerala,2018,3,map,transaction,india,2018-Q3,1829.8567750054,-0.20744336081759396
alappuzha district,129138,208917711.71637464,Kerala,2018,3,map,transaction,india,2018-Q3,1617.786489773534,1.4560756195439244
kozhikode district,374581,602562108.7285004,Kerala,2018,3,map,transaction,india,2018-Q3,1608.6296654889072,1.900625687249299
kollam district,154891,237302294.1078105,Kerala,2018,3,map,transaction,india,2018-Q3,1532.0599267085272,-0.5864953107605564
thrissur district,265041,447258554.15207183,Kerala,2018,3,map,transaction,india,2018-Q3,1687.5070428804293,0.7111452569871717
palakkad district,201468,329702201.45452887,Kerala,2018,3,map,transaction,india,2018-Q3,1636.4991038503824,-0.2398610026373278
kannur district,161613,256107072.92292744,Kerala,2018,3,map,transaction,india,2018-Q3,1584.6935142774867,-0.19782297933170523
kottayam district,185591,294011177.4497337,Kerala,2018,3,map,transaction,india,2018-Q3,1584.1887669646355,0.14836677742508342
ernakulam district,731827,1317858232.2431176,Kerala,2018,3,map,transaction,india,2018-Q3,1800.7783700835273,2.9432246175730503
idukki district,76073,118384553.46241827,Kerala,2018,3,map,transaction,india,2018-Q3,1556.1967250196294,-0.8960505693285434
thiruvananthapuram district,475377,937541020.9487804,Kerala,2018,4,map,transaction,india,2018-Q4,1972.2052622419267,5.248958237482419
kasaragod district,99369,178991682.4763731,Kerala,2018,4,map,transaction,india,2018-Q4,1801.2829199888608,-0.7909680106525978
malappuram district,445963,712275700.16859,Kerala,2018,4,map,transaction,india,2018-Q4,1597.1632179543817,3.4879489579245035
pathanamthitta district,99883,188812344.16017604,Kerala,2018,4,map,transaction,india,2018-Q4,1890.335133708199,-0.7760285046068844
wayanad district,82834,162973755.87261727,Kerala,2018,4,map,transaction,india,2018-Q4,1967.474175732396,-0.1706897069571398
alappuzha district,180730,307021229.6677927,Kerala,2018,4,map,transaction,india,2018-Q4,1698.78398532503,1.181833546611295
kozhikode district,492826,852029000.8762002,Kerala,2018,4,map,transaction,india,2018-Q4,1728.863738674908,1.726863276711116
kollam district,201274,339663300.07618785,Kerala,2018,4,map,transaction,india,2018-Q4,1687.5667004987622,-0.5915921643744445
thrissur district,369941,669618693.0635449,Kerala,2018,4,map,transaction,india,2018-Q4,1810.0688841289418,0.8379969593688206
palakkad district,278099,493228367.318028,Kerala,2018,4,map,transaction,india,2018-Q4,1773.5711646500993,-0.24826120921984862
kannur district,221021,387384391.7983955,Kerala,2018,4,map,transaction,india,2018-Q4,1752.7040045895887,-0.20524345646694164
kottayam district,244161,436012749.52668107,Kerala,2018,4,map,transaction,india,2018-Q4,1785.7591897423465,0.1046959338705371
ernakulam district,1012043,1886966258.0311787,Kerala,2018,4,map,transaction,india,2018-Q4,1864.5119407289797,3.144982204365152
idukki district,107133,194842742.8278149,Kerala,2018,4,map,transaction,india,2018-Q4,1818.6995867549206,-0.8941418497040146
thiruvananthapuram district,736407,1242525637.5853531,Kerala,2019,1,map,transaction,india,2019-Q1,1687.2811333750944,5.873764386323542
kasaragod district,139502,225830406.45484847,Kerala,2019,1,map,transaction,india,2019-Q1,1618.8327511781083,-0.810563995182012
malappuram district,695313,892807636.0664957,Kerala,2019,1,map,transaction,india,2019-Q1,1284.037025147661,3.9842511218477155
pathanamthitta district,123465,215762682.84896183,Kerala,2019,1,map,transaction,india,2019-Q1,1747.5615182356282,-0.8224324872395598
wayanad district,109869,207649993.7055291,Kerala,2019,1,map,transaction,india,2019-Q1,1889.9780074955547,-0.11012027700157945
alappuzha district,252186,388624847.9884775,Kerala,2019,1,map,transaction,india,2019-Q1,1541.0246722200184,1.295333533571799
kozhikode district,705959,1018056389.0463976,Kerala,2019,1,map,transaction,india,2019-Q1,1442.0899642137824,1.799358410062414
kollam district,267030,424402104.3678213,Kerala,2019,1,map,transaction,india,2019-Q1,1589.3424123425132,-0.6217485718009119
thrissur district,583045,940781808.7837638,Kerala,2019,1,map,transaction,india,2019-Q1,1613.5663778675123,1.1834438078118565
palakkad district,390957,618358114.4295684,Kerala,2019,1,map,transaction,india,2019-Q1,1581.652494851271,-0.3294565599567786
kannur district,309217,493947068.763232,Kerala,2019,1,map,transaction,india,2019-Q1,1597.4123957066784,-0.2090767015298357
kottayam district,348566,558480707.3401135,Kerala,2019,1,map,transaction,india,2019-Q1,1602.22370323013,0.12725367622090644
ernakulam district,1657527,2766048426.726511,Kerala,2019,1,map,transaction,india,2019-Q1,1668.7803135191832,3.7552744673892464
idukki district,149996,241755310.74257103,Kerala,2019,1,map,transaction,india,2019-Q1,1611.7450514851798,-0.909506149824407
thiruvananthapuram district,897152,1608596589.681378,Kerala,2019,2,map,transaction,india,2019-Q2,1793.0034037502874,4.981172831275501
kasaragod district,132477,245117661.38155967,Kerala,2019,2,map,transaction,india,2019-Q2,1850.265792413473,-0.8523360589955771
malappuram district,575048,950964374.0589195,Kerala,2019,2,map,transaction,india,2019-Q2,1653.7130362316182,3.340738392324705
pathanamthitta district,121246,231047652.4079249,Kerala,2019,2,map,transaction,india,2019-Q2,1905.610514226654,-0.7891549922789054
wayanad district,117101,246051815.2222817,Kerala,2019,2,map,transaction,india,2019-Q2,2101.193117243078,-0.0341866948187981
alappuzha district,282582,473109181.59596735,Kerala,2019,2,map,transaction,india,2019-Q2,1674.236793553614,1.4131476247000454
kozhikode district,540752,968227341.5065464,Kerala,2019,2,map,transaction,india,2019-Q2,1790.5201303121328,0.9136109164773412
kollam district,285888,508491310.8754553,Kerala,2019,2,map,transaction,india,2019-Q2,1778.6381760530533,-0.47131402195461136
thrissur district,768852,1369632612.6536586,Kerala,2019,2,map,transaction,india,2019-Q2,1781.3995575919146,1.6893468770987239
palakkad district,358416,674063610.1443211,Kerala,2019,2,map,transaction,india,2019-Q2,1880.6738821490142,-0.533829657723463
kannur district,350753,624420173.4544072,Kerala,2019,2,map,transaction,india,2019-Q2,1780.227605906171,-0.021380183920360674
kottayam district,373169,682101020.9961852,Kerala,2019,2,map,transaction,india,2019-Q2,1827.8608914357442,0.06390822031458043
ernakulam district,2327469,4150046405.233533,Kerala,2019,2,map,transaction,india,2019-Q2,1783.0726876420408,5.237037374487163
idukki district,152921,299501811.97341865,Kerala,2019,2,map,transaction,india,2019-Q2,1958.539454838895,-0.9342972989113926
thiruvananthapuram district,1210326,2114421209.945346,Kerala,2019,3,map,transaction,india,2019-Q3,1746.9848701468416,6.91471413344145
kasaragod district,181343,308649475.87950885,Kerala,2019,3,map,transaction,india,2019-Q3,1702.0203475155306,-0.8501701194554194
malappuram district,669092,1122314397.733013,Kerala,2019,3,map,transaction,india,2019-Q3,1677.3693269879373,2.6896488973933375
pathanamthitta district,171939,288808708.7904181,Kerala,2019,3,map,transaction,india,2019-Q3,1679.716113217002,-0.7430263700657009
wayanad district,176001,316938080.32937783,Kerala,2019,3,map,transaction,india,2019-Q3,1800.7743156537624,0.023624657582049347
alappuzha district,412404,649647317.8447716,Kerala,2019,3,map,transaction,india,2019-Q3,1575.2691968185848,1.3431912318680008
kozhikode district,791143,1229904356.4614897,Kerala,2019,3,map,transaction,india,2019-Q3,1554.5917191474737,0.9183688810001842
kollam district,434861,713019785.4366323,Kerala,2019,3,map,transaction,india,2019-Q3,1639.6498776313174,-0.4503383079923604
thrissur district,913742,1653044268.9504738,Kerala,2019,3,map,transaction,india,2019-Q3,1809.0930141664428,1.1012277486369206
palakkad district,468478,831397770.4387538,Kerala,2019,3,map,transaction,india,2019-Q3,1774.6783636344799,-0.4872972896069131
kannur district,467512,801246829.2133518,Kerala,2019,3,map,transaction,india,2019-Q3,1713.8529689363093,-0.0020619965078403357
kottayam district,455029,868646787.5281066,Kerala,2019,3,map,transaction,india,2019-Q3,1908.9921467161578,-0.02670091890689441
ernakulam district,2730518,5157574846.841607,Kerala,2019,3,map,transaction,india,2019-Q3,1888.8631559438932,5.000755995771698
idukki district,203708,374195886.67161965,Kerala,2019,3,map,transaction,india,2019-Q3,1836.9228831053256,-0.9253958406426912
thiruvananthapuram district,1653618,2665386104.807865,Kerala,2019,4,map,transaction,india,2019-Q4,1611.851168049613,7.11758988355882
kasaragod district,241911,416731460.5097851,Kerala,2019,4,map,transaction,india,2019-Q4,1722.6643704080639,-0.8537080510734644
malappuram district,888327,1440292240.0345955,Kerala,2019,4,map,transaction,india,2019-Q4,1621.3536682264476,2.6721232188697495
pathanamthitta district,242926,415571876.488405,Kerala,2019,4,map,transaction,india,2019-Q4,1710.693283091991,-0.7265353861809897
wayanad district,238665,420741703.5266599,Kerala,2019,4,map,transaction,india,2019-Q4,1762.8965433836545,-0.017540320920774177
alappuzha district,581762,859960789.4064288,Kerala,2019,4,map,transaction,india,2019-Q4,1478.200345513163,1.4375673014476358
kozhikode district,1048192,1646744139.547135,Kerala,2019,4,map,transaction,india,2019-Q4,1571.0329210174616,0.8017539818688741
kollam district,625681,942036912.2773268,Kerala,2019,4,map,transaction,india,2019-Q4,1505.6185376850613,-0.4030855034192209
thrissur district,1136317,2093913336.262066,Kerala,2019,4,map,transaction,india,2019-Q4,1842.7193611131981,0.8161283465535951
palakkad district,607193,1069460193.0190684,Kerala,2019,4,map,transaction,india,2019-Q4,1761.3183831484691,-0.46564823020336754
kannur district,616688,1017939385.5907226,Kerala,2019,4,map,transaction,india,2019-Q4,1650.655413419302,0.015637532053235148
kottayam district,621352,1132028895.1782436,Kerala,2019,4,map,transaction,india,2019-Q4,1821.880182534608,0.007562981604960717
ernakulam district,3714876,6519567750.700622,Kerala,2019,4,map,transaction,india,2019-Q4,1754.989332268593,4.978698064865004
idukki district,281129,510951850.4557996,Kerala,2019,4,map,transaction,india,2019-Q4,1817.4996192345848,-0.9243234498271274
thiruvananthapuram district,1957687,3050411160.545363,Kerala,2020,1,map,transaction,india,2020-Q1,1558.1710255752646,5.963660810517592
kasaragod district,301169,507073803.3718973,Kerala,2020,1,map,transaction,india,2020-Q1,1683.6852510447532,-0.8461608009860616
malappuram district,1032834,1707013551.156943,Kerala,2020,1,map,transaction,india,2020-Q1,1652.7472480155989,2.4294167062347056
pathanamthitta district,271212,438745625.6228532,Kerala,2020,1,map,transaction,india,2020-Q1,1617.7220241834918,-0.7374098838729166
wayanad district,289132,493187938.7452661,Kerala,2020,1,map,transaction,india,2020-Q1,1705.7535615057002,0.06607377254693736
alappuzha district,655979,939182379.108365,Kerala,2020,1,map,transaction,india,2020-Q1,1431.7262886591873,1.2687872667155484
kozhikode district,1568774,2563142658.862935,Kerala,2020,1,map,transaction,india,2020-Q1,1633.8508025138963,1.3915003376632482
kollam district,773621,1132631398.2083387,Kerala,2020,1,map,transaction,india,2020-Q1,1464.064959726195,-0.506862683853761
thrissur district,1370029,2546348594.755377,Kerala,2020,1,map,transaction,india,2020-Q1,1858.6092664866048,0.7709304685369192
palakkad district,715756,1196433777.4224691,Kerala,2020,1,map,transaction,india,2020-Q1,1671.566535834096,-0.4775614238822682
kannur district,703334,1073577708.9427072,Kerala,2020,1,map,transaction,india,2020-Q1,1526.4123573475863,-0.01735507631092159
kottayam district,752571,1330711260.7580514,Kerala,2020,1,map,transaction,india,2020-Q1,1768.2202220894128,0.07000514691455262
ernakulam district,5025201,8938376106.912516,Kerala,2020,1,map,transaction,india,2020-Q1,1778.7101664018048,5.677377948392909
idukki district,316223,534248866.5212162,Kerala,2020,1,map,transaction,india,2020-Q1,1689.4687183450167,-0.9370725668485699
thiruvananthapuram district,1742767,2599631080.622644,Kerala,2020,2,map,transaction,india,2020-Q2,1491.6687547002232,4.511196212799195
kasaragod district,446953,591069175.8807278,Kerala,2020,2,map,transaction,india,2020-Q2,1322.441455546171,-0.7435382928412118
malappuram district,1257378,1803201659.9709344,Kerala,2020,2,map,transaction,india,2020-Q2,1434.0967155230444,1.813221971885187
pathanamthitta district,341421,451078696.19252056,Kerala,2020,2,map,transaction,india,2020-Q2,1321.1802911728353,-0.7284659028549887
wayanad district,382374,519782233.3701738,Kerala,2020,2,map,transaction,india,2020-Q2,1359.355587383488,0.11994868505452216
alappuzha district,755556,942056560.3210676,Kerala,2020,2,map,transaction,india,2020-Q2,1246.8388316962178,0.9759607086255864
kozhikode district,1566564,2243504596.608429,Kerala,2020,2,map,transaction,india,2020-Q2,1432.118060039953,1.0733923097692295
kollam district,893973,1193885128.37001,Kerala,2020,2,map,transaction,india,2020-Q2,1335.4823114009146,-0.4293415398285675
thrissur district,1351787,2341058567.0443115,Kerala,2020,2,map,transaction,india,2020-Q2,1731.8250338583753,0.5121116633276397
palakkad district,893115,1291966407.5463247,Kerala,2020,2,map,transaction,india,2020-Q2,1446.5846028185897,-0.3393078939211577
kannur district,998243,1189750957.3159876,Kerala,2020,2,map,transaction,india,2020-Q2,1191.8450290319968,0.11770936553523348
kottayam district,761782,1204970922.4053955,Kerala,2020,2,map,transaction,india,2020-Q2,1581.7791998306543,-0.23687719322850243
ernakulam district,4530511,9056027224.418602,Kerala,2020,2,map,transaction,india,2020-Q2,1998.8975248969932,4.947253938790888
idukki district,365543,466095268.5329869,Kerala,2020,2,map,transaction,india,2020-Q2,1275.076443901229,-0.9193152825365616
thiruvananthapuram district,2081035,3493171877.8317666,Kerala,2020,3,map,transaction,india,2020-Q3,1678.5743045320078,4.692996446382505
kasaragod district,596614,1166012173.6974864,Kerala,2020,3,map,transaction,india,2020-Q3,1954.3828567507408,-0.7133090024915487
malappuram district,1898768,3664780939.093948,Kerala,2020,3,map,transaction,india,2020-Q3,1930.0835800339735,2.1825736573395864
pathanamthitta district,489737,845216797.9095387,Kerala,2020,3,map,transaction,india,2020-Q3,1725.8585688023138,-0.742076441144995
wayanad district,513419,887306330.3024907,Kerala,2020,3,map,transaction,india,2020-Q3,1728.2304127866144,0.04835656689202561
alappuzha district,1034921,1556781058.1512263,Kerala,2020,3,map,transaction,india,2020-Q3,1504.2511053029423,1.0157434765756626
kozhikode district,2170142,3948266707.535822,Kerala,2020,3,map,transaction,india,2020-Q3,1819.358690599888,1.0969156099837574
kollam district,1338722,2289595646.9909644,Kerala,2020,3,map,transaction,india,2020-Q3,1710.2846199516885,-0.3831177867623409
thrissur district,1849073,3785405397.493615,Kerala,2020,3,map,transaction,india,2020-Q3,2047.1908883497922,0.38122253910819426
palakkad district,1116331,2004283358.564612,Kerala,2020,3,map,transaction,india,2020-Q3,1795.4203175981065,-0.3962753228239231
kannur district,1278504,2162452906.343422,Kerala,2020,3,map,transaction,india,2020-Q3,1691.393148823486,0.14527322093536776
kottayam district,1001447,1888052939.6003127,Kerala,2020,3,map,transaction,india,2020-Q3,1885.3248745069013,-0.2167040541132449
ernakulam district,5931363,11683184896.523336,Kerala,2020,3,map,transaction,india,2020-Q3,1969.73021150844,4.9227927189357
idukki district,458604,789639621.9157053,Kerala,2020,3,map,transaction,india,2020-Q3,1721.8332633725508,-0.9226815151930509
thiruvananthapuram district,3376010,5574649734.488936,Kerala,2020,4,map,transaction,india,2020-Q4,1651.2539164543164,6.361492703945015
kasaragod district,890448,1587677250.122615,Kerala,2020,4,map,transaction,india,2020-Q4,1783.009507711416,-0.7362424874333904
malappuram district,2988328,5198015036.320328,Kerala,2020,4,map,transaction,india,2020-Q4,1739.439257109771,2.3559826065081846
pathanamthitta district,749642,1316217608.809388,Kerala,2020,4,map,transaction,india,2020-Q4,1755.7949111834555,-0.7491433336635068
wayanad district,901483,1531199014.3045726,Kerala,2020,4,map,transaction,india,2020-Q4,1698.5334324713529,0.2025513511782957
alappuzha district,1562242,2495781952.453473,Kerala,2020,4,map,transaction,india,2020-Q4,1597.5642393774287,0.7329688968067063
kozhikode district,3436777,5728144598.801697,Kerala,2020,4,map,transaction,india,2020-Q4,1666.7198944830277,1.1999005275751133
kollam district,1917078,3346551214.3340144,Kerala,2020,4,map,transaction,india,2020-Q4,1745.6520884043396,-0.4421872585855876
thrissur district,2628494,5026840469.302741,Kerala,2020,4,map,transaction,india,2020-Q4,1912.4412950163635,0.3710939252341323
palakkad district,1675633,3102276857.5431166,Kerala,2020,4,map,transaction,india,2020-Q4,1851.4059209523307,-0.362512145738206
kannur district,1966681,3368866047.27071,Kerala,2020,4,map,transaction,india,2020-Q4,1712.9702515409006,0.17369435908698394
kottayam district,1486474,2688432124.592808,Kerala,2020,4,map,transaction,india,2020-Q4,1808.5968033028548,-0.24417127129412441
ernakulam district,8950159,14375193240.807178,Kerala,2020,4,map,transaction,india,2020-Q4,1606.1383089179956,5.0210666315051595
idukki district,758738,1415411497.8597498,Kerala,2020,4,map,transaction,india,2020-Q4,1865.4812304903007,-0.9152263105046514
thiruvananthapuram district,3878020,6358411606.613165,Kerala,2021,1,map,transaction,india,2021-Q1,1639.6025824036917,4.111145085655391
kasaragod district,916836,1740402213.782773,Kerala,2021,1,map,transaction,india,2021-Q1,1898.2699346260106,-0.7635814152583019
malappuram district,4147591,6618671647.034931,Kerala,2021,1,map,transaction,india,2021-Q1,1595.7869633324335,3.5238090563634064
pathanamthitta district,860555,1542488748.5219617,Kerala,2021,1,map,transaction,india,2021-Q1,1792.4348223204347,-0.7925169092130829
wayanad district,991978,1807265259.0969577,Kerala,2021,1,map,transaction,india,2021-Q1,1821.8803835336648,0.15271888490567131
alappuzha district,1681817,2825682876.840207,Kerala,2021,1,map,transaction,india,2021-Q1,1680.136945244463,0.6954176403105714
kozhikode district,4287518,6990433691.332143,Kerala,2021,1,map,transaction,india,2021-Q1,1630.4150073147548,1.5493368184528995
kollam district,2127176,3821625432.235867,Kerala,2021,1,map,transaction,india,2021-Q1,1796.5722780982237,-0.5038677388643034
thrissur district,3475629,6417811869.89982,Kerala,2021,1,map,transaction,india,2021-Q1,1846.518103600764,0.6339169866527263
palakkad district,1892633,3654239469.743036,Kerala,2021,1,map,transaction,india,2021-Q1,1930.7702389966971,-0.45545597645778646
kannur district,2044936,3708267084.5413337,Kerala,2021,1,map,transaction,india,2021-Q1,1813.3902892517583,0.08047149130338527
kottayam district,1808155,3236942550.743904,Kerala,2021,1,map,transaction,india,2021-Q1,1790.1908579429883,-0.11578895378632881
ernakulam district,13390058,18947291978.111584,Kerala,2021,1,map,transaction,india,2021-Q1,1415.0268787567302,6.40537066789075
idukki district,813440,1591435733.397046,Kerala,2021,1,map,transaction,india,2021-Q1,1956.4266982162742,-0.9392504498486862
thiruvananthapuram district,4154572,6743334746.137385,Kerala,2021,2,map,transaction,india,2021-Q2,1623.11177809348,4.107410503540519
kasaragod district,1144742,2009156405.2288404,Kerala,2021,2,map,transaction,india,2021-Q2,1755.117227487801,-0.7244621106578488
malappuram district,4693842,7117221910.053398,Kerala,2021,2,map,transaction,india,2021-Q2,1516.2891955147613,3.100349249001085
pathanamthitta district,1063832,1781057248.381074,Kerala,2021,2,map,transaction,india,2021-Q2,1674.1903311623207,-0.7733558138514249
wayanad district,1156091,1909814954.306616,Kerala,2021,2,map,transaction,india,2021-Q2,1651.9590190621811,0.08672327961557835
alappuzha district,1921008,3048000026.8000603,Kerala,2021,2,map,transaction,india,2021-Q2,1586.6670137761323,0.6616408223920089
kozhikode district,4726028,7499008472.489387,Kerala,2021,2,map,transaction,india,2021-Q2,1586.7465178981984,1.4601813214728936
kollam district,2534369,4330614971.237995,Kerala,2021,2,map,transaction,india,2021-Q2,1708.7547122135709,-0.46374227998649187
thrissur district,3881737,6752401585.982383,Kerala,2021,2,map,transaction,india,2021-Q2,1739.5309331833616,0.531638447282144
palakkad district,2232317,3954891660.837982,Kerala,2021,2,map,transaction,india,2021-Q2,1771.6532467557172,-0.42491801994828604
kannur district,2477621,4226966852.6657553,Kerala,2021,2,map,transaction,india,2021-Q2,1706.0586960902233,0.10988761900751554
kottayam district,2131122,3543155910.9216585,Kerala,2021,2,map,transaction,india,2021-Q2,1662.5776989405856,-0.13985149463941415
ernakulam district,14177054,19704497753.319965,Kerala,2021,2,map,transaction,india,2021-Q2,1389.8866261862279,5.652389680177859
idukki district,896698,1606683937.7940414,Kerala,2021,2,map,transaction,india,2021-Q2,1791.7782104945493,-0.9367500469420516
thiruvananthapuram district,5427449,9208113081.714626,Kerala,2021,3,map,transaction,india,2021-Q3,1696.5821478404728,5.05270559318745
kasaragod district,1491783,2655059896.771513,Kerala,2021,3,map,transaction,india,2021-Q3,1779.7896187123147,-0.7251410377140347
malappuram district,6691321,10228243297.037325,Kerala,2021,3,map,transaction,india,2021-Q3,1528.5835632511614,3.4854519725724185
pathanamthitta district,1284731,2343169622.665164,Kerala,2021,3,map,transaction,india,2021-Q3,1823.860109754621,-0.8080003933453499
wayanad district,1598807,2703543869.06237,Kerala,2021,3,map,transaction,india,2021-Q3,1690.9757519590355,0.24446829725444474
alappuzha district,2505822,4227398745.144793,Kerala,2021,3,map,transaction,india,2021-Q3,1687.0307408685824,0.567307373560411
kozhikode district,6483184,10352351671.46716,Kerala,2021,3,map,transaction,india,2021-Q3,1596.8005337295933,1.5872484158890776
kollam district,3321904,6085539500.552663,Kerala,2021,3,map,transaction,india,2021-Q3,1831.9432170684834,-0.48761225965513244
thrissur district,5059971,9074305921.546797,Kerala,2021,3,map,transaction,india,2021-Q3,1793.3513693155153,0.5232140964940588
palakkad district,2841134,5273353074.481866,Kerala,2021,3,map,transaction,india,2021-Q3,1856.0733406033878,-0.4385078491556572
kannur district,3200023,5705948607.452806,Kerala,2021,3,map,transaction,india,2021-Q3,1783.096123825612,0.12631892758314112
kottayam district,2719376,4787914328.519009,Kerala,2021,3,map,transaction,india,2021-Q3,1760.6665383966795,-0.15020110792953678
ernakulam district,19207421,26757448740.35704,Kerala,2021,3,map,transaction,india,2021-Q3,1393.0786824715842,6.063172213037109
idukki district,1195340,2283771416.356572,Kerala,2021,3,map,transaction,india,2021-Q3,1910.5621968281596,-0.9377667621280338
thiruvananthapuram district,6802679,10882144450.411564,Kerala,2021,4,map,transaction,india,2021-Q4,1599.6851314624082,4.690999213612863
kasaragod district,1952678,3359697890.1197686,Kerala,2021,4,map,transaction,india,2021-Q4,1720.55909377776,-0.7129545580498506
malappuram district,8689226,12215744694.72128,Kerala,2021,4,map,transaction,india,2021-Q4,1405.8495767886898,3.4499021344020875
pathanamthitta district,1682712,2933380203.68448,Kerala,2021,4,map,transaction,india,2021-Q4,1743.2455486645845,-0.8063450070236405
wayanad district,2239644,3471143216.2120275,Kerala,2021,4,map,transaction,india,2021-Q4,1549.8638248811094,0.3309728581004949
alappuzha district,3177335,5086522403.521093,Kerala,2021,4,map,transaction,india,2021-Q4,1600.8769624610227,0.41867859356219106
kozhikode district,8306264,12437421004.466854,Kerala,2021,4,map,transaction,india,2021-Q4,1497.354406802728,1.614223555275097
kollam district,4107417,7277474405.384279,Kerala,2021,4,map,transaction,india,2021-Q4,1771.7885487118253,-0.5055036777063672
thrissur district,6471411,10748756930.39449,Kerala,2021,4,map,transaction,india,2021-Q4,1660.9603269510296,0.5755427315999324
palakkad district,3813936,6473706354.941971,Kerala,2021,4,map,transaction,india,2021-Q4,1697.3820103279056,-0.41064846599914606
kannur district,4171542,6945109953.226887,Kerala,2021,4,map,transaction,india,2021-Q4,1664.878347917122,0.09376297871804873
kottayam district,3504049,5843770525.961052,Kerala,2021,4,map,transaction,india,2021-Q4,1667.7194085930453,-0.16001109421887638
ernakulam district,25306923,32778937436.49068,Kerala,2021,4,map,transaction,india,2021-Q4,1295.255746282971,6.2221943814141865
idukki district,1597925,2888327473.827167,Kerala,2021,4,map,transaction,india,2021-Q4,1807.5488360387171,-0.9368581869870154
thiruvananthapuram district,7747326,12106537679.278353,Kerala,2022,1,map,transaction,india,2022-Q1,1562.6730667172587,3.848366475272619
kasaragod district,2282517,3923072928.300429,Kerala,2022,1,map,transaction,india,2022-Q1,1718.7486131759058,-0.7053800240237729
malappuram district,10270093,13968886082.9426,Kerala,2022,1,map,transaction,india,2022-Q1,1360.151858697151,3.4994595878146804
pathanamthitta district,1963871,3361963455.2387085,Kerala,2022,1,map,transaction,india,2022-Q1,1711.9064619003532,-0.8087776809810778
wayanad district,2620413,4017486262.877316,Kerala,2022,1,map,transaction,india,2022-Q1,1533.1500274488471,0.33431014562565453
alappuzha district,3687088,5795828219.423043,Kerala,2022,1,map,transaction,india,2022-Q1,1571.9256549946851,0.40706369568461165
kozhikode district,9526680,13732159882.740732,Kerala,2022,1,map,transaction,india,2022-Q1,1441.4423369674148,1.5837951250417674
kollam district,4851496,8628660586.960697,Kerala,2022,1,map,transaction,india,2022-Q1,1778.5566734386048,-0.4907464090323177
thrissur district,7612460,12265599938.768522,Kerala,2022,1,map,transaction,india,2022-Q1,1611.253121693713,0.5690953883090906
palakkad district,4504996,7445457072.739984,Kerala,2022,1,map,transaction,india,2022-Q1,1652.7111395304198,-0.4082075964931179
kannur district,4837076,7882293599.26064,Kerala,2022,1,map,transaction,india,2022-Q1,1629.5575259228178,0.07371371694891637
kottayam district,4029330,6642441538.163085,Kerala,2022,1,map,transaction,india,2022-Q1,1648.5225926303094,-0.16699055379737682
ernakulam district,29451475,36915318572.07093,Kerala,2022,1,map,transaction,india,2022-Q1,1253.428514940964,6.309273502046246
