name,count,amount,state,year,quarter,source,category,level,country,date,avg_transaction_value,growth
410206,499,407630.0,Maharashtra,2021,1,top,insurance,pincodes,india,2021-Q1,816.8937875751503,-0.003992015968063867
421301,478,362678.0,Maharashtra,2021,1,top,insurance,pincodes,india,2021-Q1,758.7405857740586,-0.04208416833667339
431003,466,135948.0,Maharashtra,2021,1,top,insurance,pincodes,india,2021-Q1,291.73390557939916,-0.025104602510460206
411014,426,223350.0,Maharashtra,2021,1,top,insurance,pincodes,india,2021-Q1,524.2957746478874,-0.0858369098712446
422009,371,216352.0,Maharashtra,2021,1,top,insurance,pincodes,india,2021-Q1,583.1590296495957,-0.12910798122065725
411046,370,174139.0,Maharashtra,2021,1,top,insurance,pincodes,india,2021-Q1,470.6459459459459,-0.0026954177897574594
pune,14949,9422249.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,630.2929292929293,39.402702702702705
thane,7446,5734857.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,770.192989524577,-0.5019064820389323
mumbai suburban,5293,3659655.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,691.4141318722842,-0.2891485361267795
nashik,4607,2827696.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,613.7825048838723,-0.1296051388626488
nagpur,3864,2683877.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,694.5851449275362,-0.16127631864553937
ahmednagar,3355,2145197.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,639.4029806259315,-0.13172877846790887
aurangabad,3162,1752774.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,554.3244781783682,-0.05752608047690011
solapur,2417,1483185.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,613.6470831609433,-0.23561037318153066
raigad,2219,1802764.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,812.4218116268589,-0.0819197352089367
palghar,2152,1598936.0,Maharashtra,2021,2,top,insurance,districts,india,2021-Q2,743.0,-0.030193780982424534
410501,948,578550.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,610.2848101265823,-0.5594795539033457
421302,783,586297.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,748.7828863346105,-0.17405063291139244
411033,722,405598.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,561.7700831024931,-0.07790549169859518
412105,713,452166.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,634.1739130434783,-0.012465373961218829
410206,654,468786.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,716.7981651376147,-0.08274894810659184
431003,617,329319.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,533.742301458671,-0.05657492354740057
421201,597,407263.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,682.1825795644891,-0.03241491085899517
411041,594,281598.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,474.07070707070704,-0.005025125628140725
411046,586,390756.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,666.8191126279863,-0.013468013468013518
421301,511,391589.0,Maharashtra,2021,2,top,insurance,pincodes,india,2021-Q2,766.3189823874756,-0.1279863481228669
pune,9943,8127896.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,817.4490596399477,18.45792563600783
thane,7829,6194341.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,791.2046238344616,-0.21261188776023332
mumbai suburban,5520,4552921.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,824.8045289855072,-0.29492910972027075
nashik,2807,2230871.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,794.752760954756,-0.49148550724637685
nagpur,2795,2376913.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,850.4161001788909,-0.004275026718916997
aurangabad,2212,1245983.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,563.2834538878843,-0.20858676207513416
mumbai,2116,1824585.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,862.2802457466919,-0.04339963833634719
raigad,1768,1718085.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,971.7675339366516,-0.16446124763705106
palghar,1709,1457172.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,852.6459918080749,-0.03337104072398189
ahmednagar,1509,1140977.0,Maharashtra,2021,3,top,insurance,districts,india,2021-Q3,756.1146454605699,-0.1170275014628438
421301,1176,670772.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,570.3843537414966,-0.22067594433399607
421302,1001,736789.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,736.052947052947,-0.14880952380952384
410501,561,304516.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,542.8092691622103,-0.43956043956043955
410206,487,415689.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,853.570841889117,-0.13190730837789666
421201,478,446433.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,933.9602510460251,-0.01848049281314168
411033,474,362568.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,764.9113924050633,-0.008368200836820106
431001,451,249513.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,553.2439024390244,-0.048523206751054815
411046,422,291023.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,689.627962085308,-0.06430155210643018
401208,406,346804.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,854.1970443349753,-0.03791469194312791
412105,405,333389.0,Maharashtra,2021,3,top,insurance,pincodes,india,2021-Q3,823.1827160493827,-0.0024630541871921707
pune,16039,18693479.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,1165.5015275266537,38.60246913580247
thane,13362,13856390.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,1036.9997006436163,-0.16690566743562563
mumbai suburban,9319,9168680.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,983.8695138963408,-0.302574464900464
nagpur,4924,5775357.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,1172.8994719740049,-0.4716171263011053
nashik,3996,4883186.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,1222.0185185185185,-0.18846466287571084
mumbai,3563,3541155.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,993.8689306763963,-0.10835835835835839
palghar,2927,3095452.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,1057.5510761872224,-0.1785012629806343
raigad,2900,3785506.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,1305.346896551724,-0.009224461906388814
solapur,2839,3265540.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,1150.2430433251145,-0.021034482758620743
aurangabad,2580,2341427.0,Maharashtra,2021,4,top,insurance,districts,india,2021-Q4,907.5298449612403,-0.09122930609369495
421301,1473,1157196.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,785.6048879837067,-0.42906976744186043
421302,1471,1338786.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,910.1196464989803,-0.0013577732518669228
411033,847,970344.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,1145.624557260921,-0.4242012236573759
421201,834,838561.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,1005.468824940048,-0.015348288075560768
410206,834,1001187.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,1200.4640287769785,0.0
401208,746,695026.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,931.6702412868633,-0.10551558752997603
410501,733,630994.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,860.837653478854,-0.017426273458445052
411014,713,824373.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,1156.203366058906,-0.027285129604365577
411057,654,768442.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,1174.9877675840978,-0.08274894810659184
411046,634,802119.0,Maharashtra,2021,4,top,insurance,pincodes,india,2021-Q4,1265.1719242902209,-0.030581039755351647
pune,17790,24312875.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1366.65964024733,27.05993690851735
thane,14272,16536659.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1158.67846132287,-0.19775154581225407
mumbai suburban,10457,11756037.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1124.2265468107487,-0.26730661434977576
nagpur,6568,8328077.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1267.9776187576126,-0.3719039877593956
solapur,4282,5201915.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1214.8330219523586,-0.34805115712545676
mumbai,4159,4477237.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1076.5176725174322,-0.02872489490892105
nashik,3412,5438097.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1593.8150644783118,-0.17961048328925222
raigad,3236,4805540.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1485.0247218788627,-0.05158264947245017
palghar,3179,4035103.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1269.2994652406417,-0.017614338689740383
aurangabad,1905,2477811.0,Maharashtra,2022,1,top,insurance,districts,india,2022-Q1,1300.688188976378,-0.40075495438817244
421302,1673,1688051.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1008.9964136282127,-0.12178477690288714
421301,1149,1308996.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1139.2480417754568,-0.3132098027495517
411033,1052,1435905.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1364.9287072243346,-0.08442123585726724
413002,1031,1149715.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1115.1454898157128,-0.019961977186311763
421201,1026,1069715.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1042.6072124756336,-0.004849660523763344
410206,959,1269943.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1324.2367049009385,-0.06530214424951264
411057,875,1122811.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1283.2125714285714,-0.08759124087591241
410501,838,966205.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1152.9892601431982,-0.04228571428571426
411014,766,975979.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1274.1240208877284,-0.08591885441527447
412105,731,889422.0,Maharashtra,2022,1,top,insurance,pincodes,india,2022-Q1,1216.719562243502,-0.04569190600522188
pune,18712,24072589.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1286.4786767849507,24.59781121751026
thane,12306,14514282.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1179.4475865431498,-0.3423471569046601
mumbai suburban,9944,10743651.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1080.4154263877715,-0.1919388915975947
nagpur,5933,7435720.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1253.281645036238,-0.40335880933226065
mumbai,3914,4071523.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1040.246039856924,-0.34030001685487954
nashik,3745,5525097.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1475.3263017356476,-0.04317833418497696
raigad,2914,4274798.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1466.9862731640358,-0.2218958611481976
palghar,2860,3354545.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1172.917832167832,-0.018531228551818768
solapur,1996,2751216.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1378.3647294589177,-0.3020979020979021
kolhapur,1714,2813708.0,Maharashtra,2022,2,top,insurance,districts,india,2022-Q2,1641.603267211202,-0.1412825651302605
421302,1191,1281753.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1076.1989924433249,-0.30513418903150524
411057,1059,1326202.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1252.3153918791313,-0.11083123425692698
411014,986,1301528.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1320.0081135902637,-0.06893295561850799
411033,973,1129927.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1161.2816032887974,-0.013184584178498993
421201,899,1050391.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1168.3993325917686,-0.07605344295991778
421301,843,1082820.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1284.4839857651245,-0.0622914349276974
412105,800,970827.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1213.53375,-0.05100830367734277
410206,779,1042926.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1338.801026957638,-0.026249999999999996
410501,665,804304.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1209.4796992481204,-0.14634146341463417
401208,655,711523.0,Maharashtra,2022,2,top,insurance,pincodes,india,2022-Q2,1086.2946564885497,-0.015037593984962405
pune,19899,24823260.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1247.4626865671642,29.380152671755724
thane,13402,15693837.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1171.0070884942545,-0.3264988190361324
mumbai suburban,11136,11840245.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1063.2403915229886,-0.16907924190419343
nagpur,6993,8397314.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1200.8171028171028,-0.3720366379310345
mumbai,4339,4534700.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1045.1025581931322,-0.37952237952237955
nashik,4029,5861346.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1454.7892777364111,-0.07144503341783826
palghar,3351,3849266.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1148.6917338108028,-0.16827997021593444
raigad,3201,4376980.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1367.378944079975,-0.044762757385855
solapur,2464,3354047.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1361.2203733766235,-0.23024054982817865
aurangabad,2318,2587715.0,Maharashtra,2022,3,top,insurance,districts,india,2022-Q3,1116.3567730802415,-0.059253246753246724
411057,1327,1617600.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1218.9902034664658,-0.42752372735116484
421302,1316,1390663.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1056.734802431611,-0.008289374529012794
411014,1037,1406461.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1356.27868852459,-0.21200607902735558
411033,1016,1187091.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1168.3966535433071,-0.020250723240115676
421301,955,1063117.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1113.2115183246074,-0.06003937007874016
410206,920,1117204.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1214.3521739130435,-0.03664921465968585
410501,849,857434.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1009.9340400471143,-0.07717391304347831
421201,840,957396.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1139.7571428571428,-0.010600706713780883
412105,802,973297.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1213.5872817955112,-0.04523809523809519
401208,754,826654.0,Maharashtra,2022,3,top,insurance,pincodes,india,2022-Q3,1096.3580901856765,-0.05985037406483795
pune,27018,38292195.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1417.2845880524096,34.83289124668435
thane,20282,24614041.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1213.5904250073957,-0.24931527130061437
mumbai suburban,16192,18884324.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1166.2749505928855,-0.20165664135686812
nagpur,8811,11940400.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1355.169674270798,-0.4558423913043478
mumbai,5857,6447594.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1100.8355813556427,-0.33526273975712173
nashik,5371,8785824.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1635.789238503072,-0.08297763360081956
raigad,5108,7544340.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1476.9655442443227,-0.048966672872835626
palghar,4574,5754546.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1258.099256668124,-0.10454189506656231
solapur,3838,5560713.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1448.8569567483064,-0.16090948841276786
aurangabad,2830,4070884.0,Maharashtra,2022,4,top,insurance,districts,india,2022-Q4,1438.4749116607775,-0.2626367899947889
421302,2085,2245940.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1077.189448441247,-0.26325088339222613
411057,1899,2503539.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1318.345971563981,-0.08920863309352522
411033,1465,1948300.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1329.8976109215016,-0.22854133754607686
410206,1396,1875505.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1343.4849570200572,-0.047098976109214985
421301,1362,1650860.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1212.0851688693099,-0.024355300859598805
421201,1328,1563962.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1177.6822289156626,-0.02496328928046987
410501,1306,1273296.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,974.95865237366,-0.016566265060240948
411014,1245,1836630.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1475.2048192771085,-0.046707503828483876
401208,1109,1294526.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1167.2912533814247,-0.10923694779116466
412105,1002,1479528.0,Maharashtra,2022,4,top,insurance,pincodes,india,2022-Q4,1476.5748502994013,-0.09648331830477908
pune,24852,37388150.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1504.4322388540158,23.802395209580837
thane,18419,23430698.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1272.093924751615,-0.2588524062449702
mumbai suburban,14976,17928673.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1197.1603231837607,-0.18692654324338998
nagpur,8255,11655922.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1411.9832828588735,-0.4487847222222222
mumbai,5742,6476060.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1127.8404737025426,-0.3044215626892792
raigad,4414,6867288.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1555.797009515179,-0.23127830024381746
nashik,4297,8048628.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1873.0807540144287,-0.02650657000453105
solapur,4226,5931789.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1403.641504969238,-0.016523155690016278
palghar,3830,5308543.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1386.0425587467364,-0.09370563180312352
aurangabad,2195,3540538.0,Maharashtra,2023,1,top,insurance,districts,india,2023-Q1,1613.0013667425967,-0.4268929503916449
411057,1914,2708878.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1415.2967607105538,-0.1280182232346242
421302,1756,1982201.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1128.8160592255126,-0.08254963427377215
410206,1421,2021889.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1422.8634764250528,-0.19077448747152614
411033,1324,1882866.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1422.1042296072508,-0.06826178747361011
421201,1283,1536250.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1197.3889321901793,-0.0309667673716012
421301,1261,1419597.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1125.770816812054,-0.017147310989867548
411014,1154,1728681.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1497.9904679376084,-0.08485329103885808
410501,1052,1220619.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1160.2842205323193,-0.08838821490467941
413002,949,1057566.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1114.400421496312,-0.09790874524714832
412105,947,1413231.0,Maharashtra,2023,1,top,insurance,pincodes,india,2023-Q1,1492.324181626188,-0.0021074815595363283
pune,25943,39373541.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1517.6942142389084,26.39493136219641
thane,15403,20442020.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1327.1453612932546,-0.40627529584088196
mumbai suburban,12717,15575502.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1224.7780136824722,-0.17438161397130425
nagpur,6951,10373645.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1492.3960581211336,-0.4534088228355744
mumbai,4859,6032079.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1241.4239555464087,-0.30096389008775715
nashik,4343,8234879.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1896.1268708266175,-0.10619469026548678
raigad,4134,6846437.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1656.1289308176101,-0.048123416992862045
palghar,3310,4531574.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1369.055589123867,-0.1993226898887276
solapur,3078,4848042.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1575.0623781676413,-0.07009063444108765
aurangabad,2161,3446846.0,Maharashtra,2023,2,top,insurance,districts,india,2023-Q2,1595.0236001850994,-0.2979207277452891
411057,1944,2581267.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1327.812242798354,-0.10041647385469687
411014,1667,2260529.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1356.0461907618476,-0.14248971193415638
421302,1426,1878446.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1317.2833099579243,-0.1445710857828434
411033,1373,1830790.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1333.4231609613985,-0.03716690042075732
410206,1196,1712530.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1431.88127090301,-0.1289147851420248
421301,995,1244964.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1251.2201005025127,-0.16806020066889638
421201,961,1146866.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1193.4089490114463,-0.0341708542713568
410501,944,1139942.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1207.5656779661017,-0.01768990634755463
412105,934,1354194.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1449.8865096359743,-0.010593220338983023
411028,885,1479108.0,Maharashtra,2023,2,top,insurance,pincodes,india,2023-Q2,1671.3084745762712,-0.05246252676659524
pune,25053,36210265.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1445.3464654931545,27.308474576271188
thane,14544,18428928.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1267.1155115511551,-0.4194707220692133
mumbai suburban,12754,14762376.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1157.4702838325231,-0.12307480748074806
nagpur,8273,11430159.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1381.6220234497764,-0.35134075584130464
mumbai,5009,5630520.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1124.0806548213216,-0.3945364438534993
nashik,4482,7981205.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1780.7240071396698,-0.10521062088241162
raigad,3785,5770377.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1524.5381770145311,-0.15551093261936633
palghar,3581,4781323.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1335.1921251047193,-0.05389696169088509
solapur,3358,4879560.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1453.1149493746277,-0.06227310807037145
aurangabad,2500,3718193.0,Maharashtra,2023,3,top,insurance,districts,india,2023-Q3,1487.2772,-0.2555092316855271
411057,2098,2821693.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1344.9442326024785,-0.16080000000000005
411014,1435,1820440.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1268.5993031358885,-0.3160152526215443
421302,1334,1424893.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1068.1356821589206,-0.07038327526132404
411033,1273,1580213.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1241.329929300864,-0.045727136431784055
410206,1151,1553050.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1349.3049522154647,-0.09583660644147685
410501,989,1195129.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1208.4216380182002,-0.1407471763683753
412105,939,1400642.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1491.6315228966987,-0.05055611729019216
421301,925,1149583.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1242.7924324324324,-0.014909478168264156
401208,898,1030798.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1147.881959910913,-0.029189189189189224
421201,880,964009.0,Maharashtra,2023,3,top,insurance,pincodes,india,2023-Q3,1095.4647727272727,-0.020044543429844075
pune,30243,50492209.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1669.550276096948,33.367045454545455
thane,21339,28481783.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1334.7290407235578,-0.2944152365836723
mumbai suburban,18186,22723247.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1249.4912020235347,-0.14775762688035987
nagpur,9371,14419994.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1538.7892434105217,-0.48471351589134504
mumbai,6225,7624827.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1224.8718072289157,-0.3357165724042258
nashik,5985,11362400.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1898.4795321637428,-0.03855421686746985
raigad,5393,8827335.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1636.8134618950492,-0.09891395154553051
palghar,4551,6750732.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1483.3513513513512,-0.1561283144817356
solapur,4432,7196371.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1623.7299187725632,-0.026148099318830997
aurangabad,3047,5151528.0,Maharashtra,2023,4,top,insurance,districts,india,2023-Q4,1690.6885461109289,-0.3125
411057,2574,4010497.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1558.0796425796425,-0.15523465703971118
421302,1992,2396959.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1203.2926706827309,-0.2261072261072261
411033,1635,2582879.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1579.74250764526,-0.17921686746987953
410206,1523,2335436.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1533.4445173998686,-0.06850152905198781
411014,1435,2325924.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1620.8529616724738,-0.05778069599474722
421201,1435,1800835.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1254.9372822299651,0.0
421301,1412,1934379.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1369.9567988668555,-0.016027874564459976
410501,1221,1436052.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1176.127764127764,-0.1352691218130312
401208,1062,1326638.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1249.1883239171375,-0.13022113022113024
400072,1021,1156261.0,Maharashtra,2023,4,top,insurance,pincodes,india,2023-Q4,1132.4789422135161,-0.03860640301318263
