name,count,amount,state,year,quarter,source,category,country,date,avg_transaction_value,growth
burhanpur district,158,368777.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,2334.03164556962,-0.32765957446808514
damoh district,206,321504.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1560.6990291262136,0.30379746835443044
bhopal district,4820,10356323.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,2148.6147302904565,22.398058252427184
jhabua district,275,441978.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1607.1927272727273,-0.9429460580912863
dhar district,999,1572785.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1574.3593593593594,2.632727272727273
guna district,384,477469.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1243.4088541666667,-0.6156156156156156
east nimar district,410,703797.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1716.5780487804877,0.06770833333333326
chhindwara district,907,2014856.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,2221.4509371554577,1.2121951219512197
umaria district,170,309937.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1823.1588235294118,-0.8125689084895259
mandla district,347,601390.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1733.1123919308357,1.0411764705882351
indore district,8973,14811181.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1650.638693859356,24.85878962536023
shahdol district,426,692352.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1625.2394366197184,-0.9525242393848211
ratlam district,587,1075099.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1831.5144804088586,0.3779342723004695
panna district,235,464565.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,1976.872340425532,-0.5996592844974447
chhatarpur district,516,1049403.0,Madhya-Pradesh,2023,4,map,insurance,india,2023-Q4,2033.7267441860465,1.195744680851064
morena district,775,1154088.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1489.145806451613,0.501937984496124
alirajpur district,178,188280.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1057.752808988764,-0.7703225806451612
sehore district,804,1402144.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1743.960199004975,3.5168539325842696
rajgarh district,433,721492.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1666.2632794457274,-0.4614427860696517
khargone district,660,929574.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1408.4454545454546,0.5242494226327945
satna district,1456,2062376.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1416.467032967033,1.206060606060606
narsinghpur district,440,773864.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1758.7818181818182,-0.6978021978021978
jabalpur district,2549,4066952.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1595.5088269909768,4.793181818181818
hoshangabad district,839,1719164.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,2049.063170441001,-0.6708513142408787
vidisha district,487,927857.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1905.2505133470227,-0.4195470798569726
balaghat district,792,1357657.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1714.2133838383838,0.6262833675564681
singrauli district,1358,2129465.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1568.0891016200294,0.7146464646464648
betul district,907,1318307.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1453.4807056229326,-0.33210603829160534
sidhi district,672,963141.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1433.2455357142858,-0.25909592061742004
datia district,346,652107.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1884.7023121387283,-0.48511904761904767
dewas district,1147,1938626.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1690.1708805579774,2.315028901734104
sheopur district,194,380767.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1962.7164948453608,-0.8308631211857018
neemuch district,396,858759.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,2168.5833333333335,1.0412371134020617
raisen district,795,1453829.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1828.7157232704403,1.0075757575757578
mandsaur district,523,924584.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1767.8470363288718,-0.34213836477987425
barwani district,339,448699.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1323.5958702064897,-0.35181644359464626
katni district,775,1057938.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1365.0812903225806,1.2861356932153392
dindori district,271,420754.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1552.5977859778598,-0.6503225806451614
shivpuri district,474,952615.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,2009.7362869198312,0.7490774907749078
gwalior district,3433,5623360.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1638.0308767841539,6.242616033755274
anuppur district,356,517242.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1452.926966292135,-0.8963006117098747
agar malwa district,226,371251.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1642.703539823009,-0.3651685393258427
ashoknagar district,219,385921.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1762.1963470319636,-0.030973451327433676
sagar district,1140,1949694.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1710.2578947368422,4.205479452054795
niwari district,172,373826.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,2173.406976744186,-0.8491228070175438
rewa district,1631,2471021.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1515.0343347639484,8.482558139534884
shajapur district,361,580724.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1608.6537396121885,-0.7786633966891477
ujjain district,1518,2343292.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1543.6706192358367,3.204986149584488
bhind district,552,1011531.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1832.483695652174,-0.6363636363636364
tikamgarh district,286,396580.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1386.6433566433566,-0.4818840579710145
seoni district,723,1352007.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1869.9958506224066,1.527972027972028
harda district,333,634210.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1904.5345345345345,-0.5394190871369295
burhanpur district,217,356492.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1642.8202764976959,-0.3483483483483484
damoh district,302,471736.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1562.0397350993378,0.39170506912442393
bhopal district,5388,11329217.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,2102.6757609502597,16.841059602649008
jhabua district,443,416552.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,940.2979683972912,-0.9177802524127692
dhar district,1389,1926999.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1387.328293736501,2.1354401805869077
guna district,633,822976.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1300.1200631911533,-0.5442764578833693
east nimar district,479,747134.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1559.7787056367433,-0.24328593996840442
chhindwara district,1385,2251979.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1625.97761732852,1.8914405010438413
umaria district,254,308883.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1216.0748031496064,-0.8166064981949459
mandla district,458,706551.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1542.6877729257642,0.8031496062992125
indore district,9490,15586503.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1642.413382507903,19.72052401746725
shahdol district,556,801706.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1441.9172661870505,-0.9414120126448894
ratlam district,781,1238219.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1585.427656850192,0.4046762589928057
panna district,295,506074.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1715.5050847457628,-0.6222791293213829
chhatarpur district,593,931263.0,Madhya-Pradesh,2024,1,map,insurance,india,2024-Q1,1570.4266441821248,1.0101694915254238
morena district,622,887427.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1426.7315112540193,0.04890387858347389
alirajpur district,175,163601.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,934.8628571428571,-0.7186495176848875
sehore district,605,1136577.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1878.6396694214875,2.4571428571428573
rajgarh district,384,633345.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1649.3359375,-0.36528925619834707
khargone district,588,919216.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1563.2925170068027,0.53125
satna district,1077,1715112.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1592.4902506963788,0.8316326530612246
narsinghpur district,370,759408.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,2052.4540540540543,-0.6564531104921076
jabalpur district,2012,3801138.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1889.2335984095428,4.437837837837838
hoshangabad district,615,1277024.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,2076.461788617886,-0.6943339960238568
vidisha district,450,808372.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1796.3822222222223,-0.2682926829268293
balaghat district,611,1253375.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,2051.3502454991817,0.35777777777777775
singrauli district,1125,2037202.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1810.8462222222222,0.8412438625204584
betul district,654,1100252.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1682.34250764526,-0.41866666666666663
sidhi district,398,665703.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1672.6206030150754,-0.3914373088685015
datia district,262,361631.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1380.2709923664122,-0.3417085427135679
dewas district,895,1705476.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1905.559776536313,2.4160305343511452
sheopur district,129,216380.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1677.3643410852712,-0.8558659217877095
neemuch district,342,624785.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1826.8567251461989,1.6511627906976742
raisen district,571,1068410.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1871.120840630473,0.6695906432748537
mandsaur district,451,760424.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1686.0842572062083,-0.2101576182136602
barwani district,313,410872.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1312.6900958466454,-0.3059866962305987
katni district,599,995376.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1661.7295492487478,0.9137380191693292
dindori district,206,289259.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1404.1699029126214,-0.656093489148581
shivpuri district,323,527726.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1633.826625386997,0.5679611650485437
gwalior district,2602,4170026.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1602.6233666410453,7.055727554179567
anuppur district,322,475120.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1475.527950310559,-0.8762490392006149
agar malwa district,194,243737.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1256.3762886597938,-0.39751552795031053
ashoknagar district,196,363186.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1852.9897959183672,0.010309278350515427
sagar district,997,1834823.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1840.3440320962889,4.086734693877551
niwari district,150,222330.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1482.2,-0.8495486459378134
rewa district,1205,2184457.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1812.8273858921161,7.033333333333333
shajapur district,317,586891.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1851.391167192429,-0.7369294605809129
ujjain district,1241,2152248.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1734.2852538275583,2.914826498422713
bhind district,472,738554.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1564.7330508474577,-0.6196615632554392
tikamgarh district,211,363693.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1723.6635071090047,-0.5529661016949152
seoni district,508,1055873.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,2078.490157480315,1.4075829383886256
harda district,180,326718.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1815.1,-0.6456692913385826
burhanpur district,168,334397.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1990.4583333333333,-0.06666666666666665
damoh district,255,369930.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1450.7058823529412,0.5178571428571428
bhopal district,4787,10605399.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,2215.458324629204,17.772549019607844
jhabua district,302,361640.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1197.4834437086092,-0.9369124712763736
dhar district,1074,1524207.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1419.1871508379888,2.556291390728477
guna district,577,815813.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1413.8873483535529,-0.46275605214152704
east nimar district,343,574276.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1674.274052478134,-0.4055459272097054
chhindwara district,991,2010458.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,2028.7164480322906,1.889212827988338
umaria district,184,308672.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1677.5652173913043,-0.8143289606458123
mandla district,341,495203.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1452.208211143695,0.8532608695652173
indore district,8230,14342486.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1742.7078979343864,23.134897360703814
shahdol district,410,624530.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1523.2439024390244,-0.9501822600243013
ratlam district,635,1279350.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,2014.724409448819,0.5487804878048781
panna district,289,509199.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1761.9342560553632,-0.5448818897637795
chhatarpur district,471,845360.0,Madhya-Pradesh,2024,2,map,insurance,india,2024-Q2,1794.8195329087048,0.6297577854671281
mauganj district,138,254341.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1843.0507246376812,-0.7070063694267517
morena district,541,727721.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1345.1404805914972,2.920289855072464
alirajpur district,137,211894.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1546.6715328467153,-0.7467652495378928
sehore district,641,1375528.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2145.909516380655,3.678832116788321
rajgarh district,395,704258.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1782.9316455696203,-0.3837753510140406
maihar district,327,513665.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1570.8409785932722,-0.17215189873417724
khargone district,573,1124857.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1963.1012216404886,0.7522935779816513
satna district,790,1210681.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1532.5075949367088,0.37870855148342053
narsinghpur district,374,800912.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2141.475935828877,-0.5265822784810126
jabalpur district,2324,4387540.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1887.9259896729777,5.213903743315508
vidisha district,409,910946.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2227.2518337408314,-0.8240103270223752
balaghat district,650,1297386.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1995.9784615384615,0.5892420537897312
singrauli district,1013,1721022.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1698.9358341559723,0.5584615384615386
betul district,658,1063848.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1616.790273556231,-0.3504442250740375
sidhi district,419,605323.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1444.6849642004772,-0.36322188449848025
datia district,216,465791.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2156.439814814815,-0.4844868735083532
dewas district,947,1734088.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1831.1383315733897,3.3842592592592595
sheopur district,126,187585.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1488.7698412698412,-0.866948257655755
neemuch district,333,673202.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2021.6276276276276,1.6428571428571428
raisen district,496,1062315.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2141.764112903226,0.48948948948948945
khandwa district,397,750572.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1890.6095717884132,-0.19959677419354838
mandsaur district,438,859104.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1961.4246575342465,0.10327455919395456
barwani district,344,532203.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1547.1017441860465,-0.21461187214611877
katni district,555,904191.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1629.172972972973,0.6133720930232558
narmadapuram district,657,1358972.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2068.450532724505,0.18378378378378368
dindori district,240,336921.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1403.8375,-0.634703196347032
shivpuri district,330,704120.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2133.6969696969695,0.375
gwalior district,2819,4482119.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1589.9677190493082,7.542424242424243
anuppur district,311,470255.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1512.073954983923,-0.8896771904930827
agar malwa district,160,365500.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2284.375,-0.48553054662379425
ashoknagar district,165,348668.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2113.139393939394,0.03125
sagar district,994,1800213.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1811.079476861167,5.024242424242424
niwari district,135,256366.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1899.0074074074073,-0.864185110663984
rewa district,994,1672916.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1683.0140845070423,6.362962962962963
shajapur district,296,615355.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2078.902027027027,-0.7022132796780685
ujjain district,1345,2229400.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1657.546468401487,3.5439189189189193
bhind district,423,645780.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1526.6666666666667,-0.6855018587360595
tikamgarh district,182,243014.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1335.2417582417581,-0.5697399527186762
seoni district,450,995407.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2212.0155555555557,1.4725274725274726
harda district,243,502249.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2066.8683127572017,-0.45999999999999996
burhanpur district,144,323103.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2243.7708333333335,-0.40740740740740744
pandhurna district,173,304182.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1758.2774566473988,0.20138888888888884
damoh district,251,423969.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1689.1195219123506,0.4508670520231215
bhopal district,5361,10874148.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2028.3805260212646,20.358565737051794
jhabua district,341,472478.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1385.565982404692,-0.9363924640925201
dhar district,1125,1876194.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1667.728,2.2991202346041058
guna district,517,779321.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1507.3907156673115,-0.5404444444444445
chhindwara district,783,1651613.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2109.339719029374,0.5145067698259187
umaria district,147,328566.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2235.1428571428573,-0.8122605363984674
mandla district,280,505708.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1806.1,0.9047619047619047
indore district,9351,16156973.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1727.8337076248529,32.39642857142857
shahdol district,411,652430.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1587.4209245742093,-0.9560474815527751
ratlam district,688,1393570.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,2025.5377906976744,0.6739659367396593
panna district,249,373236.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1498.9397590361446,-0.6380813953488372
chhatarpur district,442,773949.0,Madhya-Pradesh,2024,3,map,insurance,india,2024-Q3,1751.0158371040725,0.7751004016064258
mauganj district,188,266437.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1417.218085106383,-0.5746606334841629
morena district,835,1305118.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1563.0155688622754,3.4414893617021276
alirajpur district,231,255433.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1105.7705627705627,-0.7233532934131737
sehore district,835,1575501.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1886.8275449101795,2.6147186147186146
rajgarh district,554,877520.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1583.9711191335741,-0.33652694610778444
maihar district,424,699960.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1650.8490566037735,-0.23465703971119134
khargone district,841,1390624.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1653.536266349584,0.9834905660377358
satna district,1006,1510683.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1501.6729622266403,0.19619500594530326
narsinghpur district,554,933417.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1684.8682310469314,-0.4493041749502982
jabalpur district,2990,5021258.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1679.3505016722409,4.397111913357401
vidisha district,596,1111383.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1864.736577181208,-0.8006688963210702
balaghat district,1065,2006913.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1884.4253521126761,0.7869127516778522
singrauli district,1388,2396658.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1726.698847262248,0.3032863849765257
betul district,934,1707914.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1828.6017130620985,-0.32708933717579247
sidhi district,658,1011928.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1537.884498480243,-0.2955032119914347
datia district,350,652125.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1863.2142857142858,-0.46808510638297873
dewas district,1461,2413920.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1652.2381930184804,3.1742857142857144
sheopur district,197,289501.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1469.548223350254,-0.865160848733744
neemuch district,500,1000837.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,2001.674,1.5380710659898478
raisen district,874,1503574.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1720.3363844393593,0.748
khandwa district,624,1102171.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1766.2996794871794,-0.2860411899313501
mandsaur district,635,1032344.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1625.7385826771654,0.017628205128205066
barwani district,487,574799.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1180.2854209445586,-0.23307086614173234
katni district,800,1151362.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1439.2025,0.6427104722792607
narmadapuram district,887,1674772.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1888.130777903044,0.1087499999999999
dindori district,300,440349.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1467.83,-0.6617812852311161
shivpuri district,579,1014955.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1752.9447322970639,0.9299999999999999
gwalior district,3295,5826629.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1768.3244309559939,4.690846286701209
anuppur district,407,598915.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1471.5356265356265,-0.8764795144157815
agar malwa district,241,350378.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1453.850622406639,-0.4078624078624079
ashoknagar district,205,388084.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1893.0926829268292,-0.14937759336099588
sagar district,1367,2395068.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1752.0614484272128,5.668292682926829
niwari district,182,366586.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,2014.2087912087911,-0.866861741038771
rewa district,1410,2486511.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1763.4829787234044,6.747252747252747
shajapur district,444,603904.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1360.144144144144,-0.6851063829787234
ujjain district,1912,2998654.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1568.3336820083682,3.3063063063063067
bhind district,535,901994.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1685.970093457944,-0.7201882845188284
tikamgarh district,278,442254.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1590.841726618705,-0.4803738317757009
seoni district,700,1201671.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1716.672857142857,1.5179856115107913
harda district,303,640805.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,2114.86798679868,-0.5671428571428572
burhanpur district,272,444349.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1633.6360294117646,-0.10231023102310233
pandhurna district,221,346662.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1568.606334841629,-0.1875
damoh district,364,586587.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1611.5027472527472,0.6470588235294117
bhopal district,6824,13581645.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1990.2762309495897,17.747252747252748
jhabua district,515,501519.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,973.8233009708738,-0.9245310668229777
dhar district,1715,2324249.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1355.2472303206996,2.3300970873786406
guna district,666,1007004.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1512.018018018018,-0.611661807580175
chhindwara district,1206,2301001.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1907.9610281923715,0.8108108108108107
umaria district,278,443062.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1593.7482014388488,-0.7694859038142621
mandla district,455,700389.0,Madhya-Pradesh,2024,4,map,insurance,india,2024-Q4,1539.3164835164835,0.6366906474820144
