name,count,amount,state,year,quarter,source,category,level,country,date,avg_transaction_value,growth
sirmaur,154972,258531496.7275585,Himachal-Pradesh,2019,3,top,transaction,districts,india,2019-Q3,1668.2465008360123,-0.17443371902235294
kullu,146216,316994313.58457994,Himachal-Pradesh,2019,3,top,transaction,districts,india,2019-Q3,2167.986496584368,-0.056500529127842425
una,134630,227364592.3232284,Himachal-Pradesh,2019,3,top,transaction,districts,india,2019-Q3,1688.8107578045635,-0.07923893417956995
bilaspur,88416,142694743.74010605,Himachal-Pradesh,2019,3,top,transaction,districts,india,2019-Q3,1613.901824784044,-0.3432667310406299
chamba,87489,151224161.28503346,Himachal-Pradesh,2019,3,top,transaction,districts,india,2019-Q3,1728.493425288133,-0.010484527687296463
171001,418230,1383190523.8901672,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,3307.2484611103155,3.780372389671845
173205,221062,314555850.88550353,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,1422.9304488582547,-0.471434378212945
174101,103786,175764252.28338027,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,1693.5256420266728,-0.5305118021188626
175001,84465,242309410.3934193,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,2868.7552287150806,-0.1861619100842118
173212,58925,124466121.34107588,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,2112.280379144266,-0.3023737642810632
173025,57215,105359646.9659222,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,1841.4689673323815,-0.029019940602460714
177005,46521,27138701.08362629,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,583.3645253461079,-0.18690902735296688
177001,42631,106954993.74463356,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,2508.8549117926755,-0.08361815094258507
176001,41789,104622488.24898228,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,2503.589180142676,-0.019750885505852578
175131,39283,87769328.81926286,Himachal-Pradesh,2019,3,top,transaction,pincodes,india,2019-Q3,2234.282738570447,-0.05996793414534929
shimla,900252,2553513821.2140336,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,2836.443374981709,21.917088817045542
solan,693523,1168760137.4633098,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,1685.250723427067,-0.22963459120335195
kangra,492277,877780658.252526,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,1783.103127411043,-0.29017927307385627
mandi,332554,678830304.0119476,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,2041.263385831918,-0.3244575716517326
hamirpur,258323,429776009.8441242,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,1663.7156189891114,-0.2232148763809787
kullu,204518,442222672.1025748,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,2162.26773243712,-0.2082857507848701
sirmaur,190673,324766028.26129776,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,1703.2617531653552,-0.06769575294106145
una,173510,293924768.3295568,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,1693.993247245443,-0.09001274433191908
bilaspur,114888,204391757.7059824,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,1779.0522744410416,-0.33785948936660715
chamba,111755,196209094.0899575,Himachal-Pradesh,2019,4,top,transaction,districts,india,2019-Q4,1755.707521721243,-0.027270036905508
171001,512584,1677312305.817284,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,3272.2681664220577,3.586676211355196
173205,268652,392453029.9671198,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,1460.8230348820027,-0.47588687902860805
174101,127476,222089581.3778806,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,1742.2070144802206,-0.5254976698479819
175001,102183,288303594.1682798,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,2821.4438230261376,-0.19841381907182531
171003,80497,216875085.7741524,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,2694.2008494000074,-0.2122270827828504
173212,75663,157060348.6670912,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,2075.788016164984,-0.060051927401021166
177001,73796,176918779.25441986,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,2397.403372193884,-0.024675204525329453
173025,69647,129758382.12041324,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,1863.086451970842,-0.05622255948831911
175131,65988,155432398.8692294,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,2355.4646127967117,-0.05253636193949485
177005,57146,27836817.123238977,Himachal-Pradesh,2019,4,top,transaction,pincodes,india,2019-Q4,487.11750819373145,-0.13399405952597443
shimla,1115491,2725598845.0394974,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,2443.407293325986,18.520018898960558
solan,821088,1293083622.0835805,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1574.8417003823956,-0.2639223445101754
kangra,569437,836283217.4197668,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1468.6141178387895,-0.3064848103979111
mandi,357222,582031760.1284182,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1629.3278693037332,-0.3726751159478573
hamirpur,247878,312050564.78676903,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1258.8876979270813,-0.30609536926617065
kullu,245803,451467537.5665263,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1836.7047496024309,-0.00837105350212608
sirmaur,240485,386990850.03422594,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1609.2099300755804,-0.02163521193801543
una,208785,305641992.38407075,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1463.9078113086225,-0.13181695324032683
bilaspur,144278,226926312.01782265,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1572.8407104189318,-0.30896376655411073
chamba,139862,213171894.7803222,Himachal-Pradesh,2020,1,top,transaction,districts,india,2020-Q1,1524.158776367578,-0.03060757703877237
171003,720359,2061228894.0105908,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,2861.3911869090143,4.150498348371967
173205,314715,426369564.67411375,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,1354.7799268357521,-0.5631136697119075
174101,151372,242482216.53884515,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,1601.8961005922176,-0.5190187947825811
173212,105295,214499346.13043648,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,2037.1275571531078,-0.3043957931453637
173025,85924,150632781.66981503,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,1753.093218074287,-0.18396884942304947
175131,81806,173865536.27759966,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,2125.3396606312454,-0.047926074205111524
175001,73343,156927017.7958505,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,2139.6318366558567,-0.10345206953035224
177005,63522,34859055.897049464,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,548.7713846706569,-0.13390507614905311
171001,61878,118195354.4264672,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,1910.1353377043083,-0.02588079720411829
176061,39474,72280166.44577055,Himachal-Pradesh,2020,1,top,transaction,pincodes,india,2020-Q1,1831.0829012963102,-0.36206729370697177
shimla,1090361,2702081598.463577,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,2478.1531973938695,26.622257688605156
solan,808170,1165900725.2493396,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1442.642915784228,-0.2588051113346864
kangra,800587,1148113744.7012944,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1434.089917399726,-0.00938292685944786
mandi,476844,764632316.5536959,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1603.527184055364,-0.404382034682052
hamirpur,283099,412476792.8843811,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1457.0054747080742,-0.40630688443180574
sirmaur,281385,405760136.7626385,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1442.0105434285356,-0.006054419125464894
una,271636,407244006.0493055,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1499.2269288654873,-0.03464648080032695
kullu,211730,311597474.942107,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1471.6737115293392,-0.2205377784976954
chamba,195242,282218981.7534903,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1445.4829481028178,-0.07787276248051767
bilaspur,191375,284432330.03137827,Himachal-Pradesh,2020,2,top,transaction,districts,india,2020-Q2,1486.2564599941386,-0.019806189242068784
171003,638897,1987213685.729451,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,3110.3819328146024,2.3384559111691705
173205,315778,393646876.776538,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,1246.5937360314463,-0.5057450574975308
174101,164472,259896888.923218,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,1580.1892657912472,-0.4791530758950908
173025,97284,159845071.52432945,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,1643.0766778126872,-0.4085072231139647
175001,77632,187873703.7689621,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,2420.054922827727,-0.20200649644340285
173212,64066,120188869.47630209,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,1876.0164436097475,-0.17474752679307504
176061,46869,82671386.8271485,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,1763.8820292122405,-0.2684263103674336
171001,45028,87826384.31774105,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,1950.4837949218497,-0.039279694467558524
173001,43276,67655062.68229793,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,1563.3390951635533,-0.038909123212223506
172001,43264,87374983.32677233,Himachal-Pradesh,2020,2,top,transaction,pincodes,india,2020-Q2,2019.5770924272451,-0.00027728995286069313
shimla,1285819,3273522193.6950035,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,2545.8654707194432,28.720298631656803
solan,1025251,1684944862.9521143,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1643.4462028831128,-0.20264749548731198
kangra,874419,1454881898.970782,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1663.8269513480175,-0.14711714497230433
mandi,510105,917547335.014626,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1798.742092343,-0.41663550311692676
una,351065,649892231.6889067,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1851.2020044405072,-0.31177894747159896
hamirpur,330684,570857451.2158681,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1726.2929298540846,-0.05805477618104904
sirmaur,327646,558556837.731833,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1704.7570784683255,-0.009187018422421422
kullu,256926,493361636.48255086,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1920.2479954638723,-0.2158427082888239
chamba,219469,362005461.96742666,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1649.4605705927793,-0.1457890598849474
bilaspur,202526,342802524.6465795,Himachal-Pradesh,2020,3,top,transaction,districts,india,2020-Q3,1692.634647633289,-0.07719996901612525
171003,700705,2103715013.4332604,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,3002.2834337321133,2.459827380188223
173205,415229,558025818.3106985,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,1343.8989528927375,-0.4074125345188061
174101,209045,388452345.6997725,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,1858.2235676518094,-0.4965549130720639
173025,120582,230949260.98187512,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,1915.2880279135784,-0.4231768279557033
173212,81253,172611226.29322556,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,2124.3674238886633,-0.326159791677033
177220,68486,179065664.16163582,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,2614.6316643056366,-0.15712650609823642
171001,68284,143680524.10447174,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,2104.160917703587,-0.0029495079286278036
177001,67009,145135056.5015918,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,2165.903930839019,-0.0186720168707164
175001,65357,144211038.33556622,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,2206.5125133584197,-0.02465340476652389
176061,57183,101668754.6571264,Himachal-Pradesh,2020,3,top,transaction,pincodes,india,2020-Q3,1777.9541936786527,-0.12506694003702745
shimla,1481567,3532549313.2620616,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,2384.3331508207602,24.90922127205638
solan,1429031,2365446849.233446,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,1655.280290793864,-0.03545975308575311
kangra,1184008,2119401487.8765104,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,1790.0229456866089,-0.17146094101527543
mandi,671714,1247938155.7973926,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,1857.8415155816206,-0.4326778197444612
kullu,468786,964080436.8492868,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,2056.5469891363796,-0.3021047648255061
una,449443,882226488.1512837,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,1962.9329818270253,-0.04126189775291922
sirmaur,443100,785448896.1147676,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,1772.6221984084125,-0.014113024343465175
hamirpur,431123,781165089.0953674,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,1811.9309085698685,-0.027030015797788298
chamba,304032,507880011.358919,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,1670.4820918815092,-0.2947905818061203
bilaspur,275513,518335916.8663252,Himachal-Pradesh,2020,4,top,transaction,districts,india,2020-Q4,1881.3483097578887,-0.09380262603936429
171003,696682,1926017209.245896,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,2764.557156989697,1.5286719682918775
173205,604124,815257737.699218,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,1349.4874193033518,-0.13285544911451708
174101,281400,521636954.983556,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,1853.7205223296232,-0.5342015877535076
173025,167673,327099653.61760587,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,1950.8188773243508,-0.4041471215351813
175131,132188,313677442.59507066,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,2372.9645852503304,-0.21163216498780368
173212,113161,217325208.70686644,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,1920.4956540404066,-0.14393893545556324
171001,108206,229562737.3426613,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,2121.534271137102,-0.04378717049160041
177001,85380,181093354.49654683,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,2121.02781092231,-0.21094948524111412
175001,80698,176337122.58752257,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,2185.148610715539,-0.05483719840712109
176061,78525,150352983.7365786,Himachal-Pradesh,2020,4,top,transaction,pincodes,india,2020-Q4,1914.7148517870564,-0.02692755706461125
shimla,1871647,3621617004.9139824,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1934.9893462356856,22.83504616364215
solan,1415611,2334165842.866145,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1648.8751803045789,-0.24365491997155442
kangra,1122291,2006571077.1134856,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1787.9240563396531,-0.2072038151723885
mandi,659769,1258330265.8409514,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1907.2285388385199,-0.41212305899272117
kullu,550514,1212317567.8071225,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,2202.1557450076157,-0.16559583733094463
una,490374,941158055.3202168,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1919.2658161326187,-0.10924336165837745
sirmaur,451501,789668056.651283,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1748.9840701377916,-0.07927214738138644
hamirpur,416499,720857278.5633022,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1730.7539239309149,-0.07752363782140015
chamba,273886,510880053.0153754,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1865.3018154099711,-0.3424089853757152
bilaspur,256578,504967322.0491565,Himachal-Pradesh,2021,1,top,transaction,districts,india,2021-Q1,1968.085034761969,-0.06319417567893215
171003,1159901,2164436964.996763,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,1866.0531933300888,3.520656486526514
173205,619267,821223440.7749588,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,1326.1217548730335,-0.4661035726324919
174101,274339,516424443.2481361,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,1882.431747757833,-0.5569939945128677
175131,215773,534765149.0471176,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,2478.369161327495,-0.2134804019844062
173025,185062,344461015.7285789,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,1861.3276400805078,-0.14233013398339922
177220,149733,299025321.8630981,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,1997.0569070485337,-0.19090358906744764
173212,116376,209461675.0809765,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,1799.8700340360253,-0.2227765422451965
171001,113805,240217830.57616025,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,2110.7845048649906,-0.02209218395545476
177001,104364,189739039.99627143,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,1818.050668777274,-0.08295769078687232
175001,95196,187138431.74028423,Himachal-Pradesh,2021,1,top,transaction,pincodes,india,2021-Q1,1965.8224267856237,-0.08784638381050935
shimla,2474329,4402623043.9412,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1779.319986930275,24.99194293877894
solan,1658067,2575741414.5946493,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1553.4603936961832,-0.3298922657415404
kangra,1399606,2443026330.2982035,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1745.5100437538874,-0.15588091434182094
mandi,832152,1488270045.9430394,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1788.4593751418483,-0.4054383876605273
una,634078,1174326754.6527784,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1852.0225503057643,-0.23802622597794632
sirmaur,567339,922354065.2120936,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1625.7547343159797,-0.1052536123316059
hamirpur,551934,946105069.9392335,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1714.163414356125,-0.027153077789469737
kullu,510109,966612054.811816,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1894.9127633737417,-0.0757789880674139
chamba,364270,617691720.4435453,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1695.6974783637008,-0.2858977198990804
bilaspur,322915,613068902.4728887,Himachal-Pradesh,2021,2,top,transaction,districts,india,2021-Q2,1898.545754990907,-0.11352842671644658
171003,1631599,2778990707.677697,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1703.231435958037,4.052719755972934
173205,736032,910208843.8697324,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1236.643031647717,-0.5488891572010035
174101,320986,582835727.47161,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1815.7668168443793,-0.5638966784052868
173025,231797,390941863.8401969,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1686.5699894312563,-0.27785947050650184
177220,207149,389512019.0166289,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1880.3470884080007,-0.10633442192953313
175131,131245,268858354.18257976,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,2048.5226422536457,-0.3664222371336574
177001,128227,229771646.885286,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1791.9131453226387,-0.022995161720446466
173212,127967,231574649.3579095,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1809.6434968226927,-0.0020276540822136147
175001,108761,204972266.22850463,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1884.6118206756523,-0.1500855689357412
171001,105922,203829155.67179704,Himachal-Pradesh,2021,2,top,transaction,pincodes,india,2021-Q2,1924.3325812559906,-0.02610310681218453
shimla,3421673,6296627879.774387,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1840.2190623634658,31.303704612828305
solan,2183306,3233240074.9271526,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1480.891856170025,-0.3619185702432699
kangra,1671112,2887492721.743307,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1727.8870128054295,-0.23459560867784912
mandi,945135,1753985903.702748,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1855.8046244216414,-0.43442749498537503
una,799861,1417386870.9287395,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1772.0414808682253,-0.15370714236590544
kullu,730794,1573258668.3417544,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,2152.8073141565947,-0.08634875309585044
sirmaur,681413,1083275309.4275231,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1589.7485217152052,-0.06757170967468262
hamirpur,626711,1085444382.5637474,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1731.969572201138,-0.08027730612712114
chamba,426381,769418422.8733866,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1804.5326195899597,-0.31965291817121444
bilaspur,364475,689922524.099928,Himachal-Pradesh,2021,3,top,transaction,districts,india,2021-Q3,1892.9213913160793,-0.14518939633801697
171003,2329788,3893910514.6489954,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1671.3583015488944,5.392175046299472
173205,994540,1121847281.0466993,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1128.0061948706932,-0.5731199576957217
174101,401342,683288037.5044987,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1702.5081788213013,-0.5964546423472158
173025,293791,467430517.7771264,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1591.030759203401,-0.2679784323594341
177220,287405,512908587.2098543,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1784.6195689353153,-0.021736540601992593
175131,240811,536434497.4762152,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,2227.6162528963177,-0.16211965693011599
177001,181081,309793725.83222574,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1710.80193853704,-0.2480368421708311
173212,176958,318514769.3581375,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1799.945576679989,-0.022768816165141592
171001,162871,309873878.69115025,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1902.5724572892059,-0.07960646029001228
175001,144549,269076387.1761673,Himachal-Pradesh,2021,3,top,transaction,pincodes,india,2021-Q3,1861.489094882478,-0.11249393691940246
shimla,3957985,7356261501.689669,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1858.5875140228345,26.381614539014453
solan,2640011,3757890500.196965,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1423.4374402973947,-0.3329911558532941
kangra,2130139,3830143759.599303,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1798.0722195121082,-0.19313252861446406
mandi,1092862,2082662004.4459343,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1905.6953251608477,-0.4869527293758764
kullu,1078809,2242410725.9330144,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,2078.5984599062617,-0.012858897097712263
una,1048351,1936766072.2652123,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1847.440477726651,-0.02823298656203277
sirmaur,847647,1363383254.3950417,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1608.4328197882394,-0.1914473301403824
hamirpur,717321,1262408331.5777433,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1759.893174154588,-0.15375032295283297
chamba,507614,926400609.5746634,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1825.0099673662733,-0.29234749853970543
bilaspur,430870,844889571.9622381,Himachal-Pradesh,2021,4,top,transaction,districts,india,2021-Q4,1960.892083371407,-0.15118574349801228
171003,2717639,4677725002.690226,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1721.2459059831808,5.307329356882587
173205,1210279,1328061490.4390228,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1097.3184616431606,-0.5546579218211102
174101,488964,806786602.1396236,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1649.9918238144805,-0.5959906765299572
175131,460060,1003934777.2454858,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,2182.182274584806,-0.05911273631596603
177220,419903,768499250.0238891,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1830.1828041807014,-0.08728644089901316
173025,365982,595463485.4161507,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1627.0294315462254,-0.12841299061926204
173212,223910,364770352.5385426,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1629.093620376681,-0.3881939548939566
171001,208058,408166044.3803591,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1961.7897143121586,-0.07079630208565946
177001,169751,306718950.1922755,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1806.8756601862465,-0.18411692893327825
176215,164961,240181327.5526736,Himachal-Pradesh,2021,4,top,transaction,pincodes,india,2021-Q4,1455.988552158835,-0.028217801367885875
shimla,4441906,7362840550.605638,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1657.5858540468073,25.92700698953086
solan,2993489,3959375876.029764,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1322.6625773569785,-0.32608006562948433
kangra,2261593,3907092916.026638,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1727.5844575158474,-0.24449597108925403
mandi,1201568,2151083001.502331,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1790.229934138002,-0.46870723423710636
una,1164923,2030776988.6375248,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1743.2714339381444,-0.030497649737676102
kullu,1100232,2108742823.1394384,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1916.6346944457518,-0.0555324257483113
sirmaur,962227,1517999108.5303912,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1577.5893926593114,-0.12543263602585641
hamirpur,751389,1264679768.7344947,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1683.1225486858268,-0.21911461640548435
chamba,544135,943937757.078062,Himachal-Pradesh,2022,1,top,transaction,districts,india,2022-Q1,1734.7492020878312,-0.27582783351898954
